file_name,a0_spectral_entropy,a0_spectral_centroid,a0_spectral_flatness,a0_spectral_bandwidth,a0_std_dev_time_diff,a0_mean_time_diff,a0_median_time_diff,a0_max_peak,a0_median_peak,a0_std_peak,a0_peaks_per_second,a0_sum_peak_magnitude,a0_percent_time_above_threshold,a0_num_boilings,a0_unused_peak_proportion,a0_skewness,a0_kurtosis,a0_crest_factor,a0_rms,a0_burstiness,a0_band_powers,a0_band_ratios,a0_spectrogram_features,a0_spectral_flux,a0_wavelet_energy_features,a0_regime_dominance,a0_rms_change_points,a0_skew_peak_magnitude,a0_kurtosis_peak_magnitude,a0_iqr_peak_magnitude,a1_spectral_entropy,a1_spectral_centroid,a1_spectral_flatness,a1_spectral_bandwidth,a1_std_dev_time_diff,a1_mean_time_diff,a1_median_time_diff,a1_max_peak,a1_median_peak,a1_std_peak,a1_peaks_per_second,a1_sum_peak_magnitude,a1_percent_time_above_threshold,a1_num_boilings,a1_unused_peak_proportion,num_peak_mag_high_diff,avg_peak_mag_diff,peak_mag_correlation,a1_skewness,a1_kurtosis,a1_crest_factor,a1_rms,a1_burstiness,a1_band_powers,a1_band_ratios,a1_spectrogram_features,a1_spectral_flux,a1_wavelet_energy_features,a1_regime_dominance,a1_rms_change_points,a1_skew_peak_magnitude,a1_kurtosis_peak_magnitude,a1_iqr_peak_magnitude
"MATLAB 3-47 PM Tue, Oct 8, 2024 Run13 .csv",5.815185417502823,2333.8868433268485,0.23922260077557433,1214.1333936365554,0.2689236709030916,0.9853099991278643,1.0734999990496568,0.3239503467082977,0.3041293323040009,0.06407405429005113,1.1000110010837014,3.1680275321006777,0.00199,1,0.09090909090909091,-1.6164226551408165,314.5868200333842,35.10230834078012,0.012269711501844218,0.272933057759615,"{'low_band_power': np.float64(0.00015304397318665), 'mid_band_power': np.float64(0.07114987224573761), 'high_band_power': np.float64(0.9260407090826062)}",{'high_to_low_ratio': np.float64(6050.814610995636)},"{'mean_spectral_entropy_time': np.float64(4.256590063913499), 'var_spectral_centroid_time': np.float64(362643.0520621774)}",3.0232466626679364e-11,"{'wavelet_energy_low_scale': np.float64(10.475438917590626), 'wavelet_energy_mid_scale': np.float64(0.05234319475587771), 'wavelet_energy_high_scale': np.float64(0.11154354861478177)}",1.0,1.0,-2.6969467513103917,5.594875225289,0.01519859552383418,5.858319823488655,2822.889212155025,0.22034819221781893,1081.5703799385487,0.27080819479881996,0.9849499991281834,1.0734999990496439,0.3700318920612335,0.2867878723144531,0.07584443604039358,1.1000110010837014,3.1411739385128024,0.00331,1,0.09090909090909091,0,0.03537586808204649,0.8466714758357134,-0.1728801698996468,223.95787433977168,28.55975570704765,0.012956409566553865,0.27494613436065035,"{'low_band_power': np.float64(0.00015160308931402817), 'mid_band_power': np.float64(0.07003231022006934), 'high_band_power': np.float64(0.9293104742265845)}",{'high_to_low_ratio': np.float64(6129.891405455636)},"{'mean_spectral_entropy_time': np.float64(3.8320094638771978), 'var_spectral_centroid_time': np.float64(591569.8046537767)}",3.152889682284406e-11,"{'wavelet_energy_low_scale': np.float64(7.852755543559115), 'wavelet_energy_mid_scale': np.float64(0.04168395607392908), 'wavelet_energy_high_scale': np.float64(0.14764815689815844)}",1.0,2.0,-1.859954089482254,3.3105367932301197,0.03627705693244937
"MATLAB 3-48 PM Mon, Aug 26, 2024 Run2 .csv",5.720281351267829,2320.886605851564,0.33550731873260753,1369.1853484814767,0.15826394995557228,0.24290999978500838,0.19294999982989003,0.2475744163990021,0.0598999691009521,0.049154275207120485,4.100041004039251,2.9811870992183667,0.00461,0,1.0,1.8783279398974817,121.18697508613488,40.769318862447555,0.006072566903418193,0.6515332843260734,"{'low_band_power': np.float64(0.001235604940765745), 'mid_band_power': np.float64(0.22396781740425536), 'high_band_power': np.float64(0.7729467152200287)}",{'high_to_low_ratio': np.float64(625.5613665165569)},"{'mean_spectral_entropy_time': np.float64(3.9446063294846874), 'var_spectral_centroid_time': np.float64(789569.5822567173)}",9.615289639218316e-13,"{'wavelet_energy_low_scale': np.float64(4.07085321166856), 'wavelet_energy_mid_scale': np.float64(0.07952961977718252), 'wavelet_energy_high_scale': np.float64(0.09650959608147619)}",0.0,0.0,1.7475174039754402,2.976021945868683,0.045685099363327,5.422875138182975,1736.764122323693,0.3185996594032803,1133.7473986599687,0.2154705081639306,0.2626054051729821,0.21799999980780527,0.2026455843448639,0.05477219402790065,0.03868891672228801,3.800038003743696,2.5000854337215404,0.00479,0,1.0,2,0.04321919042813151,0.16541835071206323,1.7173390622102471,76.40619199378843,32.25702146180929,0.006282216248167433,0.8205105604052474,"{'low_band_power': np.float64(0.0008793287657595238), 'mid_band_power': np.float64(0.33721293878860814), 'high_band_power': np.float64(0.6617631038222763)}",{'high_to_low_ratio': np.float64(752.5775677890803)},"{'mean_spectral_entropy_time': np.float64(3.6423221974357625), 'var_spectral_centroid_time': np.float64(509728.74647988676)}",9.5232151220411e-13,"{'wavelet_energy_low_scale': np.float64(5.76885199352153), 'wavelet_energy_mid_scale': np.float64(0.023671808075269925), 'wavelet_energy_high_scale': np.float64(0.02014082439166471)}",0.0,1.0,1.6513831148630675,2.626562781449464,0.038383778631687196
"MATLAB 3-49 PM Thu, Oct 17, 2024 Run9 .csv",3.850019874098427,1316.3177291439195,0.10245080955621759,1174.7651047840827,0.015500632231430196,0.0843199999252965,0.0767999999319713,0.1279967963695526,0.1185527718067169,0.008391913874703944,12.002400490729398,0.7075924801826475,0.0026,3,0.0,-0.04199442158829299,0.5779629746684236,4.084397065859084,0.03188560497268715,0.18383102757546274,"{'low_band_power': np.float64(4.0081668428121804e-05), 'mid_band_power': np.float64(0.5925617322561074), 'high_band_power': np.float64(0.4073260652904052)}",{'high_to_low_ratio': np.float64(10162.402945397855)},"{'mean_spectral_entropy_time': np.float64(3.201641559530398), 'var_spectral_centroid_time': np.float64(83875.44882026674)}",1.6249633634520073e-11,"{'wavelet_energy_low_scale': np.float64(17.898553925466206), 'wavelet_energy_mid_scale': np.float64(0.04452394880188687), 'wavelet_energy_high_scale': np.float64(0.0288482211505153)}",0.4,0.0,-0.1771249771485492,-1.5458339333057447,0.014044597148895221,2.981359629313914,985.3658656571035,0.07810651776010077,939.626748313072,0.019632361022477028,0.092119999918387,0.0769999999317941,0.1314234519004821,0.12692889809608454,0.004870836704439195,12.002400490729398,0.7574412262439726,0.0016,2,0.0,0,0.012691090703010532,-0.48767659116190926,0.02754706949058114,-0.4229289229155353,3.5656573204716255,0.03685812743303635,0.21311724967292842,"{'low_band_power': np.float64(4.063779649606082e-05), 'mid_band_power': np.float64(0.7847681017545196), 'high_band_power': np.float64(0.21489799544809046)}",{'high_to_low_ratio': np.float64(5288.131099059993)},"{'mean_spectral_entropy_time': np.float64(2.4033363012189968), 'var_spectral_centroid_time': np.float64(45527.20175167686)}",2.561116906080587e-11,"{'wavelet_energy_low_scale': np.float64(29.740865758805885), 'wavelet_energy_mid_scale': np.float64(0.06160451249977366), 'wavelet_energy_high_scale': np.float64(0.028199433597243556)}",0.5714285714285714,0.0,-0.8642576783748519,-0.30220458234091785,0.005088901519775396
"MATLAB 3-49 PM Wed, Nov 6, 2024 Run4 .csv",4.791126652956748,2661.880210239662,0.4646016213258212,1843.7337437138438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,4.491768508287755,1476.0863164538746,0.5324181957340921,1748.5826509039102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"MATLAB 3-50 PM Mon, Aug 26, 2024 Run3 .csv",5.8088624338951576,2433.7124886632105,0.31621160811720284,1319.6295987153092,0.022508450970047274,0.09280280365617463,0.08859999992188783,0.2853505146503449,0.15081878483295436,0.031767517939466985,10.800108010639978,16.15001963615417,0.00479,3,0.009259259259259259,0.6500612679780349,21.84973913425554,16.878310171342687,0.016906343807737062,0.24254063544716706,"{'low_band_power': np.float64(0.0004114359945930143), 'mid_band_power': np.float64(0.19622712696333217), 'high_band_power': np.float64(0.8016147141315356)}",{'high_to_low_ratio': np.float64(1948.3339442006761)},"{'mean_spectral_entropy_time': np.float64(3.9426649973279333), 'var_spectral_centroid_time': np.float64(632756.1298768234)}",7.217562180582437e-12,"{'wavelet_energy_low_scale': np.float64(29.77745282460085), 'wavelet_energy_mid_scale': np.float64(0.2897803278647105), 'wavelet_energy_high_scale': np.float64(0.3849575853149902)}",0.15966386554621848,3.0,0.4699616998671105,2.1693533550876705,0.036384039521217326,5.547980645110769,1890.015692544352,0.29434638389317086,1127.1472195068807,0.023386760503089285,0.09456476182105927,0.0887999999209228,0.2306885159015655,0.13035394728183744,0.020833512285780408,10.600106010442941,13.97137929320335,0.00469,3,0.0,3,0.030438240744032955,0.24443759812531138,0.5783863392797216,14.16710620439213,13.159567886392866,0.01753009809236213,0.24730946340607318,"{'low_band_power': np.float64(0.0002399496951026038), 'mid_band_power': np.float64(0.2791836735808507), 'high_band_power': np.float64(0.7205036684542263)}",{'high_to_low_ratio': np.float64(3002.7280015760593)},"{'mean_spectral_entropy_time': np.float64(3.8524442624299895), 'var_spectral_centroid_time': np.float64(359430.79230390495)}",8.56740788029492e-12,"{'wavelet_energy_low_scale': np.float64(43.20513076943932), 'wavelet_energy_mid_scale': np.float64(0.10822685828384265), 'wavelet_energy_high_scale': np.float64(0.14291629537489844)}",0.08793103448275862,3.0,1.3916969466890265,4.9289345582992965,0.0219320732355118
"MATLAB 3-50 PM Thu, Mar 7, 2024 Run1 .csv",4.58721353272149,1438.095043151894,0.15464151305053525,834.0525698695318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,5.073098075257833,1665.8567729202273,0.2375834727341622,1024.4807006258416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"MATLAB 3-51 PM Tue, Sep 17, 2024 Run4 .csv",5.961197287211403,2976.1017645442384,0.2814287927527653,1060.273427336784,0.5655860149142581,0.810549999282605,0.7090499993734698,0.2873770797252655,0.1921394443511963,0.07644570827053337,1.300013001280738,2.2192558169364927,0.00363,0,1.0,-2.874111623177388,268.5729302640362,49.31246265852778,0.010872944627269888,0.6977805384181635,"{'low_band_power': np.float64(0.0001872811846404066), 'mid_band_power': np.float64(0.015257196913913536), 'high_band_power': np.float64(0.9829702447318323)}",{'high_to_low_ratio': np.float64(5248.6332069033315)},"{'mean_spectral_entropy_time': np.float64(3.822896972060302), 'var_spectral_centroid_time': np.float64(464216.91913082637)}",1.88901794879744e-11,"{'wavelet_energy_low_scale': np.float64(4.037514771795866), 'wavelet_energy_mid_scale': np.float64(0.06145740896813271), 'wavelet_energy_high_scale': np.float64(0.14284806672262823)}",0.0,1.0,-0.38924191557723653,-1.2065009759046041,0.14488655209541318,5.913318037696869,3167.0996316667233,0.18963760735404148,1043.679347479331,0.5654425171469158,0.8104583326160201,0.7089999993735117,0.6228397810459138,0.3248325514793396,0.14621582683781872,1.300013001280738,3.8117722892761225,0.00251,0,1.0,1,0.12250126710304848,0.8887965295243868,1.8613991175357976,292.0491657684316,45.860502590775305,0.013581180882461501,0.697682403143126,"{'low_band_power': np.float64(0.00010044553999946946), 'mid_band_power': np.float64(0.009293480392717771), 'high_band_power': np.float64(0.9902229739385555)}",{'high_to_low_ratio': np.float64(9858.307038259596)},"{'mean_spectral_entropy_time': np.float64(3.2289471406675108), 'var_spectral_centroid_time': np.float64(625020.0839748235)}",4.169193158994923e-11,"{'wavelet_energy_low_scale': np.float64(4.872815149052394), 'wavelet_energy_mid_scale': np.float64(0.049139063941850004), 'wavelet_energy_high_scale': np.float64(0.14826835037656685)}",0.0,1.0,0.32607025761545316,-0.13891302243896053,0.230231671333313
"MATLAB 3-52 PM Thu, Aug 29, 2024 Run2 .csv",5.918045386977134,2401.1345189773274,0.4042635630016532,1348.391481518115,1.052304351959276,0.959366665817964,0.832799999262082,0.1221638357639312,0.0385799133777618,0.02920992903508572,1.0000100009851831,0.5074926316738124,0.00066,0,1.0,0.06339158387814689,208.023445219318,48.921972919205835,0.0033239103034495227,1.0968739997465646,"{'low_band_power': np.float64(0.0022917259696918746), 'mid_band_power': np.float64(0.2140904036758659), 'high_band_power': np.float64(0.7814084441560439)}",{'high_to_low_ratio': np.float64(340.96940667871615)},"{'mean_spectral_entropy_time': np.float64(4.004364531145789), 'var_spectral_centroid_time': np.float64(387578.8958825659)}",1.4482912561071927e-13,"{'wavelet_energy_low_scale': np.float64(0.5671943241057724), 'wavelet_energy_mid_scale': np.float64(0.013134115177643542), 'wavelet_energy_high_scale': np.float64(0.0202602597723851)}",0.0,1.0,1.4051718670646443,0.8474810782286637,0.030266434550285357,5.707696981457897,2016.2905233605163,0.35567649758547143,1104.4206924333198,1.0531823614327749,0.9597222213732045,0.832799999262082,0.1602245783805847,0.03175262510776515,0.04279207986302112,1.0000100009851831,0.5422526562213893,0.00102,0,1.0,1,0.010062660217285153,0.9810457279149943,2.470875474281125,254.24535983861898,45.648072568985484,0.0035099965751773177,1.0973824904521272,"{'low_band_power': np.float64(0.0034318286716875455), 'mid_band_power': np.float64(0.23302966193410382), 'high_band_power': np.float64(0.7628935322930903)}",{'high_to_low_ratio': np.float64(222.29942263345853)},"{'mean_spectral_entropy_time': np.float64(3.1064358640691547), 'var_spectral_centroid_time': np.float64(340112.64671114285)}",2.8602252374948575e-13,"{'wavelet_energy_low_scale': np.float64(0.7745176206273541), 'wavelet_energy_mid_scale': np.float64(0.004015611155720133), 'wavelet_energy_high_scale': np.float64(0.008326258561638341)}",0.0,1.0,1.5877047759877885,1.1100715813479898,0.025443061888217926
"MATLAB 3-52 PM Thu, Oct 17, 2024 Run10 .csv",4.251750825521032,3588.728382600993,0.06498782122009643,4493.923649784986,2.5000000002901174e-05,0.036734999992509204,0.036734999992509204,0.1786898374557495,0.1755426859855652,0.003131968734445204,30.003000306149396,0.5252896511554718,0.0002,0,1.0,0.7236883976715598,5.50670764036971,6.943950475422664,0.02573316703340587,0.0006805498845242694,"{'low_band_power': np.float64(0.007832997272716146), 'mid_band_power': np.float64(0.12493383540097658), 'high_band_power': np.float64(0.8672296339695174)}",{'high_to_low_ratio': np.float64(110.71491585861352)},"{'mean_spectral_entropy_time': np.float64(2.955279093420577), 'var_spectral_centroid_time': np.float64(1582480.7093263192)}",8.07368263430171e-13,"{'wavelet_energy_low_scale': np.float64(11.360250795996365), 'wavelet_energy_mid_scale': np.float64(39.69768553190176), 'wavelet_energy_high_scale': np.float64(81.83654527367625)}",0.0,0.0,-0.21077827190131587,-1.5000000000000024,0.0038163548707962347,4.572210864948379,3956.184533706428,0.072858819915611,4596.349721857841,3.0000000000949406e-05,0.036729999992511156,0.036729999992511156,0.2031364834308624,0.1946601212024689,0.006974501481928673,30.003000306149396,0.5838492858409883,0.0004,0,1.0,0,0.019519878228505465,-0.5810876154157862,0.540057700553254,7.751728227926515,8.538144819878186,0.02379164182808515,0.0008167710320464491,"{'low_band_power': np.float64(0.014548008598685274), 'mid_band_power': np.float64(0.14526779168434095), 'high_band_power': np.float64(0.8401826478936264)}",{'high_to_low_ratio': np.float64(57.75241622895074)},"{'mean_spectral_entropy_time': np.float64(3.278837819929731), 'var_spectral_centroid_time': np.float64(2005177.2290139957)}",6.549390885553004e-13,"{'wavelet_energy_low_scale': np.float64(9.570643391570982), 'wavelet_energy_mid_scale': np.float64(60.189345956426536), 'wavelet_energy_high_scale': np.float64(28.983430270443005)}",0.0,0.0,-0.009396681417912433,-1.4999999999999993,0.008541901111602773
"MATLAB 3-52 PM Thu, Oct 3, 2024 Run8 .csv",5.93305149407483,2423.6296308161113,0.2531110937210182,1181.5752079398048,0.003533948061732144,0.5449058818707496,0.5434999995208356,0.3523929369449616,0.32238512396812435,0.014767496977073953,1.8000180017733296,5.878553822040558,0.00028,1,0.0,-1.9912265678925674,198.2483647857092,25.842401378156385,0.017643937739039158,0.006485428363517625,"{'low_band_power': np.float64(0.00018034874854127374), 'mid_band_power': np.float64(0.04070713919578922), 'high_band_power': np.float64(0.956260354175575)}",{'high_to_low_ratio': np.float64(5302.284390161598)},"{'mean_spectral_entropy_time': np.float64(4.087905558303287), 'var_spectral_centroid_time': np.float64(363798.96358392463)}",6.701912428794916e-11,"{'wavelet_energy_low_scale': np.float64(18.806955230241595), 'wavelet_energy_mid_scale': np.float64(0.11451733126163263), 'wavelet_energy_high_scale': np.float64(0.2528225613424643)}",1.0,3.0,-0.03658963190437391,-0.6639075840753157,0.016925737857818646,5.850892527113136,2939.127426765917,0.21015142445128152,1033.2439294397823,0.0037316193095716854,0.5450176465765322,0.5452999995192487,0.3959017598628998,0.3619873154163361,0.01851202618298302,1.8000180017733296,6.595648797750473,0.0003,1,0.0,0,0.04174016548527612,0.4441304300636942,-0.031211064560472408,137.89407441659873,24.493247423878582,0.019497854662926407,0.006846786215109616,"{'low_band_power': np.float64(0.00010741118248877044), 'mid_band_power': np.float64(0.034965136689009316), 'high_band_power': np.float64(0.9639725113047107)}",{'high_to_low_ratio': np.float64(8974.60105148262)},"{'mean_spectral_entropy_time': np.float64(3.8664305899871647), 'var_spectral_centroid_time': np.float64(639595.3383197547)}",1.0470075222481224e-10,"{'wavelet_energy_low_scale': np.float64(14.440798694538339), 'wavelet_energy_mid_scale': np.float64(0.10343292301568754), 'wavelet_energy_high_scale': np.float64(0.33627900178417025)}",1.0,3.0,-0.41261026992339134,0.4847974782485909,0.022598224580287984
"MATLAB 3-52 PM Tue, Oct 1, 2024 Run2 .csv",5.104597343791326,1662.8418039307146,0.9334736052337611,1780.635570339425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.875053090117478,1199.787463104799,0.5143686623663397,1727.3351510173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"MATLAB 3-53 PM Mon, Aug 26, 2024 Run4 .csv",5.828619161801903,2410.60058578324,0.32435912122483923,1319.4337206807918,0.03269256198194823,0.15428281236344335,0.16264999985624207,0.2300620412826538,0.1892332446575165,0.041800628806677155,6.50006500640369,11.664316151142117,0.0045,3,0.03076923076923077,0.8057373544484521,40.55609423889815,14.44115405061007,0.015931001115034486,0.21190022064761502,"{'low_band_power': np.float64(0.0004075788882618411), 'mid_band_power': np.float64(0.18764708765947885), 'high_band_power': np.float64(0.8102999754193098)}",{'high_to_low_ratio': np.float64(1988.081323041316)},"{'mean_spectral_entropy_time': np.float64(3.16584478674794), 'var_spectral_centroid_time': np.float64(653967.8851934079)}",1.1654887837925484e-11,"{'wavelet_energy_low_scale': np.float64(25.603115804047608), 'wavelet_energy_mid_scale': np.float64(0.2817671085150738), 'wavelet_energy_high_scale': np.float64(0.3650303727446443)}",0.3146067415730337,1.0,-0.747495447427069,-0.45783712074743166,0.07229517102241509,5.6173684589800335,1925.265595613921,0.2959038255973979,1113.26230013005,0.04466490567776427,0.1595114752686532,0.16329999985457988,0.208964946269989,0.1788649290800094,0.021850915734850686,6.200062006108135,10.656639115810394,0.00378,1,0.016129032258064516,3,0.0435095690911816,-0.22429042713962477,0.779358948401623,29.35611389535626,15.743444211777378,0.016681561203114318,0.28001061116473613,"{'low_band_power': np.float64(0.0001812636783517394), 'mid_band_power': np.float64(0.25985297811480323), 'high_band_power': np.float64(0.739837714063324)}",{'high_to_low_ratio': np.float64(4081.5552282221715)},"{'mean_spectral_entropy_time': np.float64(3.0769068202467182), 'var_spectral_centroid_time': np.float64(360137.5250879354)}",1.3242806444469448e-11,"{'wavelet_energy_low_scale': np.float64(36.22154830368782), 'wavelet_energy_mid_scale': np.float64(0.10060769086871695), 'wavelet_energy_high_scale': np.float64(0.13089092199530425)}",1.0,2.0,-1.6235699406135398,2.7915352637128876,0.02202379554510117
"MATLAB 3-53 PM Thu, Aug 29, 2024 Run3 .csv",5.8819944661423955,2482.73327719453,0.3248649856660917,1284.5168734057443,0.023779792837744198,0.11900240953322304,0.11579999989790757,0.2330022954940796,0.1894587755203247,0.012001984026462494,8.400084008275538,15.83358184456825,0.00145,3,0.0,0.39060701819464494,28.636103023374265,11.673859618441487,0.019959319634613396,0.1998261457983787,"{'low_band_power': np.float64(0.0003761372611677532), 'mid_band_power': np.float64(0.18399019454888546), 'high_band_power': np.float64(0.8125845885849423)}",{'high_to_low_ratio': np.float64(2160.340579027448)},"{'mean_spectral_entropy_time': np.float64(2.9004044106618276), 'var_spectral_centroid_time': np.float64(628574.996040325)}",1.8699240456021994e-11,"{'wavelet_energy_low_scale': np.float64(35.71787282103527), 'wavelet_energy_mid_scale': np.float64(0.4160152992057205), 'wavelet_energy_high_scale': np.float64(0.6341901222462397)}",0.17159763313609466,1.0,-0.044360940684556205,1.8747113522508227,0.011413243114948207,5.6212344694614504,2100.3310990559066,0.267786735060797,1028.8628929890315,0.023804947067204908,0.11899397579829081,0.1155999998980839,0.2489141082763672,0.20652522921562194,0.014533670676895172,8.400084008275538,17.06896409153938,0.00142,3,0.0,3,0.015109527508417769,0.7332404352624291,0.3662335656434608,24.297590244479576,10.871344490866935,0.02289634998554972,0.20005169931927624,"{'low_band_power': np.float64(0.00013351508895299258), 'mid_band_power': np.float64(0.19211809152969408), 'high_band_power': np.float64(0.8069576990417655)}",{'high_to_low_ratio': np.float64(6043.943837133462)},"{'mean_spectral_entropy_time': np.float64(2.875035551990885), 'var_spectral_centroid_time': np.float64(413022.1623730967)}",4.2861326407569534e-11,"{'wavelet_energy_low_scale': np.float64(50.18271769851528), 'wavelet_energy_mid_scale': np.float64(0.15042176579310726), 'wavelet_energy_high_scale': np.float64(0.3502056528666277)}",0.17159763313609466,1.0,-0.018983913221022938,1.0362829961423312,0.018138528466224713
"MATLAB 3-53 PM Thu, Oct 3, 2024 Run9 .csv",5.949352558768856,2425.3851817717764,0.2568542368274023,1182.9482761401766,0.18333074552475598,0.8318636356276609,0.9054999991976656,0.3504826712608337,0.33058455228805544,0.0435010483321173,1.2000120011822197,3.8359715580940246,0.00066,1,0.08333333333333333,-2.258148471318188,298.1340743750521,32.20867153310006,0.014118725632888199,0.2203855748381507,"{'low_band_power': np.float64(0.0001881273661437467), 'mid_band_power': np.float64(0.03998255413604777), 'high_band_power': np.float64(0.9572449567790435)}",{'high_to_low_ratio': np.float64(5088.281287304155)},"{'mean_spectral_entropy_time': np.float64(4.218862794295324), 'var_spectral_centroid_time': np.float64(393658.16994524415)}",3.913851514832858e-11,"{'wavelet_energy_low_scale': np.float64(12.121334154583641), 'wavelet_energy_mid_scale': np.float64(0.0729589790430039), 'wavelet_energy_high_scale': np.float64(0.16407545073669977)}",1.0,0.0,-2.5377117436667582,5.380941947665612,0.02411798775196078,5.870418794068161,2947.1508627137214,0.2128138990232331,1040.945960906023,0.1841273371982899,0.8318999992639919,0.9110999991927036,0.3849452006816864,0.35992637455463417,0.03413704434854912,1.2000120011822197,4.202820316553116,0.00033,1,0.08333333333333333,0,0.03156527171532313,0.8905176593134836,0.1520045926204995,205.61893965578767,29.93822974882136,0.015552229416726581,0.22133349845076708,"{'low_band_power': np.float64(0.00012104924655918703), 'mid_band_power': np.float64(0.03479050243557771), 'high_band_power': np.float64(0.9640882395393996)}",{'high_to_low_ratio': np.float64(7964.429907194909)},"{'mean_spectral_entropy_time': np.float64(3.8997752914587744), 'var_spectral_centroid_time': np.float64(574287.229054282)}",5.771363744533321e-11,"{'wavelet_energy_low_scale': np.float64(9.303427684838569), 'wavelet_energy_mid_scale': np.float64(0.06733991911982046), 'wavelet_energy_high_scale': np.float64(0.21630799949557986)}",1.0,0.0,-2.02663033233878,3.6348595913029156,0.016183927655220032
"MATLAB 3-53 PM Wed, Nov 6, 2024 Run5 .csv",5.604350306509021,2066.8031473833353,0.3217918148197507,1234.230508680393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,5.587000422909912,2261.5557236919667,0.34100817968914854,1040.0117305001934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.024806467294693005,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"MATLAB 3-54 PM Thu, Oct 3, 2024 Run10 .csv",5.885083486727167,2398.0063839537947,0.23983919237113802,1185.2995796391965,1.3831461033765107,2.2821999979821954,3.1739999971876194,0.3441954362392426,0.31814662158489226,0.05395170430119004,0.40000400039407324,1.190903834104538,0.00014,0,1.0,-4.128561765293198,968.5200191636361,59.33290874385676,0.007511966339954073,0.6060582352990175,"{'low_band_power': np.float64(0.00037563268468024337), 'mid_band_power': np.float64(0.039887175016787006), 'high_band_power': np.float64(0.9573477457130315)}",{'high_to_low_ratio': np.float64(2548.627381900944)},"{'mean_spectral_entropy_time': np.float64(3.932998583212116), 'var_spectral_centroid_time': np.float64(457794.9314742183)}",8.977258362906413e-12,"{'wavelet_energy_low_scale': np.float64(3.3255275673588844), 'wavelet_energy_mid_scale': np.float64(0.019943398016577817), 'wavelet_energy_high_scale': np.float64(0.045130739308847)}",0.0,4.0,-0.7725955344144343,-1.0461012278462243,0.06742842704057689,5.833318067663511,2948.763638427359,0.21208786877166788,1042.4547995489968,1.3822012680910236,2.2810666646498627,3.1758999971859363,0.3713503801822663,0.34658535659313205,0.055853602617559416,0.40000400039407324,1.2929048252105715,0.00011,0,1.0,0,0.025500247776508334,0.9696390733598225,1.3069871063614602,612.2585008122659,51.92664641397123,0.0082664835965947,0.6059451437835061,"{'low_band_power': np.float64(0.00037650693905839705), 'mid_band_power': np.float64(0.03546425616512814), 'high_band_power': np.float64(0.9628335631473921)}",{'high_to_low_ratio': np.float64(2557.2797291740076)},"{'mean_spectral_entropy_time': np.float64(3.5429615525139373), 'var_spectral_centroid_time': np.float64(683096.4996836893)}",1.5398138557352617e-11,"{'wavelet_energy_low_scale': np.float64(2.557545891540166), 'wavelet_energy_mid_scale': np.float64(0.018164218852537734), 'wavelet_energy_high_scale': np.float64(0.058197876993441824)}",0.0,3.0,-1.0198944746252236,-0.7619580567198683,0.0449985474348068
